customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders_x,avg_order_value_x,last_order_date,first_order_date,frequency,monetary,total_orders_y,recency_days,delivered_orders,delivery_ratio,avg_order_value_y,customer_lifespan_days,orders_per_month,avg_order_value,avg_rating,count_feedback,negative_feedback_count,positive_feedback_count,avg_sentiment,last_feedback_date,had_negative_feedback,segment_label,segment_name
66135710,Zayan Thakkar,ranveer19@example.net,914797514705,"68/55, Bhattacharyya Zila, Coimbatore 134031",Ramgarh,352680,2023-11-28,New,6,308.63,2024-08-18 17:15:12,2023-06-23 23:30:40,3.0,5757.45,3.0,79.0,3.0,1.0,1919.1499999999999,421.0,0.2137767220750278,0,2.3333333333333335,3.0,2.0,0.0,-0.6666666666666666,2024-08-18,1,0,Mid-Value
50572914,Ishani Mukherjee,shivani15@example.net,916128520461,"H.No. 68, Gade Chowk
Siliguri-878991",Bihar Sharif,654429,2023-10-21,Regular,20,701.55,2023-04-23 05:36:37,2023-04-09 16:19:33,2.0,3905.92,2.0,562.0,2.0,1.0,1952.96,13.0,4.615384604733728,0,3.0,2.0,1.0,0.0,-0.5,2023-04-23,1,3,Low-Value
4386273,Jagrati Sengupta,pandeymahika@example.org,911622184828,"20, Jayaraman Zila
Khora -207127",Nandyal,494307,2024-06-26,Inactive,12,298.97,2024-08-19 07:50:08,2023-07-20 04:48:04,3.0,4354.88,3.0,78.0,3.0,1.0,1451.6266666666668,396.0,0.22727272725550965,0,3.3333333333333335,3.0,1.0,2.0,0.3333333333333333,2024-08-19,1,0,Mid-Value
57537308,Ayush Buch,morejagdish@example.net,912414404228,"079
Goyal Zila, Bhiwani-715658",Jorhat,779981,2024-05-18,New,8,1641.88,2024-07-12 00:41:44,2023-03-31 00:13:37,3.0,7737.799999999999,3.0,116.0,3.0,1.0,2579.2666666666664,469.0,0.19189765457194685,0,4.0,3.0,0.0,1.0,0.3333333333333333,2024-07-12,0,0,Mid-Value
34526442,Harita Chatterjee,gaurika82@example.com,911099088799,"H.No. 249, Malhotra
Ghaziabad-893659",Raipur,674102,2023-09-27,Regular,14,1956.45,2024-10-18 05:43:01,2024-10-18 05:43:01,1.0,4073.52,1.0,18.0,1.0,1.0,4073.52,0.0,999999999.9999999,0,3.0,1.0,0.0,0.0,0.0,2024-10-18,0,3,Low-Value
67383024,Riya Kothari,chowdhuryimaran@example.net,917775061608,"648, Biswas Street, Jalandhar 957104",Kollam,436202,2024-04-10,Premium,14,1240.9,2024-06-12 01:40:22,2023-09-16 03:33:23,2.0,5385.49,2.0,146.0,2.0,1.0,2692.745,269.0,0.2230483271126712,0,3.5,2.0,1.0,1.0,0.0,2024-06-12,1,0,Mid-Value
28350645,Alka Srinivasan,xtalwar@example.org,917083212594,"623, Bassi Chowk, Patiala-864851",Ratlam,360999,2024-01-12,Inactive,9,553.0,2024-05-07 13:36:19,2024-03-16 22:00:36,2.0,824.99,2.0,182.0,2.0,1.0,412.495,51.0,1.1764705875432526,0,3.0,2.0,1.0,0.0,-0.5,2024-05-07,1,3,Low-Value
81940369,Nilima Chaudhuri,agrawalmugdha@example.com,912540363435,"H.No. 466, Bhavsar Nagar, Kalyan-Dombivli-115231",Nellore,522947,2024-02-24,Premium,10,316.79,2023-08-26 07:39:48,2023-05-10 19:15:23,2.0,7271.49,2.0,437.0,2.0,1.0,3635.745,107.0,0.5607476633941828,0,4.5,2.0,0.0,2.0,1.0,2023-08-26,0,0,Mid-Value
89950235,Aarav Dayal,darsh33@example.net,912975749481,"H.No. 639
Chowdhury Path, Tadepalligudem-993818",Warangal,334280,2023-12-24,Premium,13,1179.29,2024-08-05 15:28:00,2024-08-05 15:28:00,1.0,1827.9,1.0,92.0,1.0,1.0,1827.9,0.0,999999999.9999999,0,4.0,1.0,0.0,1.0,1.0,2024-08-05,0,3,Low-Value
88202341,Jagrati Dubey,vasatika03@example.net,916290915278,"470, Kibe Zila, Tirupati-332036",Kottayam,174979,2023-08-20,Inactive,9,644.06,2023-08-18 07:48:46,2023-06-10 15:59:50,2.0,4966.29,2.0,445.0,2.0,1.0,2483.145,68.0,0.8823529407871972,0,3.5,2.0,1.0,0.0,-0.5,2023-08-18,1,0,Mid-Value
41155125,Yahvi Doshi,daliaoviya@example.com,918695302072,"11
Kaul Path, Berhampore 085176",Tenali,82916,2024-04-22,Inactive,14,1454.3,2024-06-18 15:23:30,2023-06-21 12:46:33,4.0,9806.86,4.0,140.0,4.0,1.0,2451.715,363.0,0.3305785123693737,0,3.25,4.0,1.0,1.0,0.0,2024-06-18,1,2,High-Value
46369552,Keya Modi,bbumb@example.org,917249134497,"49/76
Bansal Path, Bangalore-861073",Jaipur,688982,2024-09-16,Regular,17,456.51,,,0.0,0.0,,0.0,,0.0,,,,0,0.0,0.0,0.0,0.0,0.0,,0,1,At-Risk
48943848,Tarak Nair,atwalmeghana@example.org,914393489828,"145, Apte Street
Orai-869408",Patiala,993533,2024-06-21,Premium,13,245.46,2023-12-31 11:47:11,2023-12-26 18:44:13,2.0,6554.45,2.0,310.0,2.0,1.0,3277.225,4.0,14.999999887500001,0,3.5,2.0,0.0,1.0,0.5,2023-12-31,0,0,Mid-Value
39645619,Indira Jaggi,falaksunder@example.org,913217797684,"08/524
Toor Path, Imphal 250392",Maheshtala,740640,2023-06-17,Regular,13,1512.4,2024-06-06 13:46:34,2024-06-06 13:46:34,1.0,1039.32,1.0,152.0,1.0,1.0,1039.32,0.0,999999999.9999999,0,2.0,1.0,1.0,0.0,-1.0,2024-06-06,1,3,Low-Value
76917159,Hiral Arya,mason40@example.net,919423640425,"53/93, Saran Road, Sambhal 129176",Ludhiana,591173,2024-06-23,Premium,11,1777.83,2024-09-21 15:30:00,2023-06-08 17:37:20,5.0,12795.12,5.0,45.0,5.0,1.0,2559.0240000000003,470.0,0.3191489361498416,0,3.0,5.0,3.0,1.0,-0.4,2024-09-21,1,2,High-Value
72366758,Vedant Sengupta,xbarad@example.net,915548301513,"51/364, Dewan Path
Mumbai-975747",Ichalkaranji,228827,2023-11-19,Inactive,9,513.7,2023-11-26 12:35:15,2023-04-06 01:16:48,4.0,4550.91,4.0,345.0,4.0,1.0,1137.7275,234.0,0.5128205127547666,0,5.0,4.0,0.0,4.0,1.0,2023-11-26,0,0,Mid-Value
66140659,Omya Iyengar,ishanimaharaj@example.net,916881997869,"H.No. 51, Lanka Street
Bettiah 293595",Ongole,15696,2023-12-09,Premium,8,509.85,2023-07-20 05:40:36,2023-07-20 05:40:36,1.0,3268.53,1.0,474.0,1.0,1.0,3268.53,0.0,999999999.9999999,0,4.0,1.0,0.0,0.0,0.0,2023-07-20,0,3,Low-Value
87457446,Yashodhara Sarraf,prabhudaksha@example.com,916371662776,"H.No. 80
Seshadri Chowk
Chittoor 085684",Katihar,525466,2024-07-02,Premium,7,1301.39,2024-08-09 00:24:44,2024-08-09 00:24:44,1.0,2424.07,1.0,88.0,1.0,1.0,2424.07,0.0,999999999.9999999,0,4.0,1.0,0.0,1.0,1.0,2024-08-09,0,3,Low-Value
10830043,Gabriel Iyer,bbala@example.com,917749185958,"H.No. 369, Buch Circle, Jammu-963201",Hospet,548469,2023-10-15,New,9,899.6,2023-07-10 14:59:43,2023-07-10 14:59:43,1.0,2244.39,1.0,484.0,1.0,1.0,2244.39,0.0,999999999.9999999,0,4.0,1.0,0.0,1.0,1.0,2023-07-10,0,3,Low-Value
97150234,Ishaan Brahmbhatt,madhavi33@example.com,917565232774,"997, Lala Path
Anantapuram-222697",Bihar Sharif,945899,2023-11-22,New,13,1527.55,2024-05-01 15:04:50,2024-05-01 11:42:02,2.0,5370.55,2.0,188.0,2.0,1.0,2685.275,0.0,1999999999.9999998,0,1.0,2.0,2.0,0.0,-1.0,2024-05-01,1,0,Mid-Value
72489544,Sanaya Joshi,gsampath@example.net,917642751322,"H.No. 551, Bava Chowk
Madurai-398541",Siwan,332066,2024-09-19,Inactive,17,1600.17,2024-04-15 17:01:06,2023-07-28 23:24:23,3.0,7261.15,3.0,204.0,3.0,1.0,2420.383333333333,261.0,0.3448275861672612,0,3.3333333333333335,3.0,1.0,1.0,0.0,2024-04-15,1,0,Mid-Value
81352781,Brinda Bassi,jminhas@example.net,912401887733,"03/95, Virk Road
Satna 527580",Dehradun,455587,2024-02-27,Regular,4,564.55,2023-06-16 08:01:25,2023-06-16 08:01:25,1.0,2638.38,1.0,508.0,1.0,1.0,2638.38,0.0,999999999.9999999,0,3.0,1.0,0.0,0.0,0.0,2023-06-16,0,3,Low-Value
88130777,Darsh Gupta,xdash@example.org,918488103744,"508
Brar Path, Machilipatnam 589416",North Dumdum,424291,2023-10-17,New,16,301.23,2024-07-05 09:03:19,2024-07-05 09:03:19,1.0,909.62,1.0,123.0,1.0,1.0,909.62,0.0,999999999.9999999,0,4.0,1.0,0.0,1.0,1.0,2024-07-05,0,3,Low-Value
65294340,Jasmit Kota,arjunbandi@example.com,918690426482,"53/982, Pandya Marg
Anantapur-635508",Jamalpur,835263,2024-04-16,New,17,356.29,2024-04-11 02:15:28,2023-08-08 17:00:42,3.0,7535.4800000000005,3.0,208.0,3.0,1.0,2511.826666666667,246.0,0.3658536584919691,0,2.6666666666666665,3.0,2.0,0.0,-0.6666666666666666,2024-04-11,1,0,Mid-Value
40387944,Chavvi Gill,qabil65@example.net,913771369246,"584, Mohanty Marg, Mirzapur-256533",Parbhani,373298,2024-03-15,Regular,10,569.91,2024-02-28 14:00:15,2023-05-05 17:48:38,2.0,2641.26,2.0,251.0,2.0,1.0,1320.63,298.0,0.20134228185892528,0,2.5,2.0,1.0,0.0,-0.5,2024-02-28,1,3,Low-Value
91868185,Raghav Sathe,ekaniparmer@example.org,919502350382,"00/26, Chandra Chowk, Uluberia 117916",Srinagar,517675,2023-10-15,New,1,1657.84,2024-05-08 08:15:44,2024-01-13 01:15:18,2.0,2337.98,2.0,181.0,2.0,1.0,1168.99,116.0,0.5172413791765755,0,3.5,2.0,0.0,1.0,0.5,2024-05-08,0,3,Low-Value
31846190,Charan Choudhary,tristantank@example.org,913765675938,"23/56, Kadakia Marg
Patna-321511",Kolkata,264654,2024-09-08,New,4,1176.18,2024-06-30 00:12:33,2024-01-18 19:28:33,2.0,4329.94,2.0,128.0,2.0,1.0,2164.97,163.0,0.3680981594414543,0,2.5,2.0,2.0,0.0,-1.0,2024-06-30,1,0,Mid-Value
15529446,Pallavi Goda,samarthpandey@example.com,911060144223,"H.No. 264
Master Chowk, Patna-122382",Haridwar,665417,2023-10-10,Premium,9,854.35,2023-07-29 09:53:46,2023-05-14 07:57:31,2.0,358.07,2.0,465.0,2.0,1.0,179.035,76.0,0.7894736838988919,0,3.0,2.0,1.0,1.0,0.0,2023-07-29,1,3,Low-Value
20956158,Kashish Misra,issacjalsa@example.net,918164398862,"55/77
Nadkarni Zila
Machilipatnam 232117",Kavali,767570,2024-03-10,Premium,7,312.69,2024-04-04 03:34:32,2023-05-09 08:30:24,6.0,9880.18,6.0,215.0,6.0,1.0,1646.6966666666667,330.0,0.5454545454049586,0,2.8333333333333335,6.0,3.0,3.0,0.0,2024-04-04,1,2,High-Value
68159723,Yashvi Pathak,wallaarunima@example.org,916156322453,"866, Zachariah Zila
Madurai 896328",Orai,197279,2024-05-21,New,6,1214.62,2024-10-12 11:58:44,2023-07-19 13:45:45,4.0,15434.41,4.0,24.0,4.0,1.0,3858.6025,450.0,0.2666666666488889,0,3.0,4.0,1.0,1.0,0.0,2024-10-12,1,2,High-Value
48554440,Rohan Ganesan,bhavika36@example.net,919450531493,"27/72
Raj Chowk, Bhiwani-471346",Malegaon,231443,2024-03-28,Regular,17,1354.99,2024-06-21 02:56:30,2023-05-27 09:14:16,3.0,7958.889999999999,3.0,137.0,3.0,1.0,2652.963333333333,390.0,0.2307692307514793,0,2.6666666666666665,3.0,2.0,0.0,-0.6666666666666666,2024-06-21,1,0,Mid-Value
966247,Jeevika Deo,sbalasubramanian@example.net,914778660685,"894, Chanda Road
Kamarhati 134874",Junagadh,410259,2023-11-16,Inactive,13,1110.76,2024-04-18 16:18:41,2024-04-18 16:18:41,1.0,3110.34,1.0,201.0,1.0,1.0,3110.34,0.0,999999999.9999999,0,2.0,1.0,1.0,0.0,-1.0,2024-04-18,1,3,Low-Value
40015980,Dipta Deshmukh,dugarpooja@example.org,919603818038,"96/245, Karnik Street
Bijapur-598528",Katni,118043,2023-06-28,New,18,1031.91,,,0.0,0.0,,0.0,,0.0,,,,0,0.0,0.0,0.0,0.0,0.0,,0,1,At-Risk
63262519,Benjamin Balakrishnan,nkaran@example.com,912022513666,"H.No. 08
Kalla Road
Udupi 906901",Karaikudi,681242,2024-02-21,Regular,10,607.45,2024-03-11 12:51:36,2023-05-30 10:49:32,4.0,7536.75,4.0,239.0,4.0,1.0,1884.1875,286.0,0.4195804195364076,0,2.75,4.0,2.0,0.0,-0.5,2024-03-11,1,0,Mid-Value
81763298,Laban Kumar,xhanda@example.com,917218237156,"71
Chadha Marg, Tezpur 405760",Ichalkaranji,469063,2023-07-29,Premium,1,1747.14,2024-09-30 23:16:20,2024-05-06 17:18:58,2.0,4453.99,2.0,35.0,2.0,1.0,2226.995,147.0,0.4081632652228238,0,3.0,2.0,1.0,1.0,0.0,2024-09-30,1,0,Mid-Value
49985597,Neel Rastogi,rachana02@example.net,910963742438,"27/024, Kumer Circle, Kurnool-562150",Kishanganj,147502,2024-08-06,Regular,3,775.73,2024-09-15 22:20:56,2023-06-24 17:15:03,2.0,7589.110000000001,2.0,50.0,2.0,1.0,3794.5550000000003,449.0,0.13363028952336545,0,3.0,2.0,1.0,1.0,0.0,2024-09-15,1,0,Mid-Value
21282544,Warda Basak,lchoudhary@example.net,919755371641,"413
Kakar Road
Ujjain 345914",Jaunpur,808063,2024-08-28,Regular,16,657.98,2023-10-23 18:35:21,2023-05-11 05:34:09,3.0,7390.42,3.0,379.0,3.0,1.0,2463.4733333333334,165.0,0.5454545453553719,0,3.6666666666666665,3.0,0.0,2.0,0.6666666666666666,2023-10-23,0,0,Mid-Value
78868716,Sai Chhabra,mahika95@example.net,912345303128,"H.No. 581
Prabhakar Road, Morena 912519",Madhyamgram,179333,2023-12-10,Inactive,5,1774.41,,,0.0,0.0,,0.0,,0.0,,,,0,0.0,0.0,0.0,0.0,0.0,,0,1,At-Risk
30733165,Gaurang Grewal,gramesh@example.org,916506983114,"94/94, Hayer Ganj, Dhanbad-672298",Ujjain,119364,2024-05-10,Inactive,10,1609.11,,,0.0,0.0,,0.0,,0.0,,,,0,0.0,0.0,0.0,0.0,0.0,,0,1,At-Risk
78678612,Kritika Padmanabhan,divyaluthra@example.com,919528247423,"H.No. 71
Shroff Nagar, Bellary-820754",Mehsana,505469,2024-06-20,Premium,1,795.06,2024-09-21 01:54:08,2024-04-11 14:16:22,3.0,6559.789999999999,3.0,45.0,3.0,1.0,2186.5966666666664,162.0,0.5555555554526749,0,2.3333333333333335,3.0,2.0,0.0,-0.6666666666666666,2024-09-21,1,0,Mid-Value
48511124,Girish Shankar,aggarwalhenry@example.org,912703776064,"H.No. 39, Sekhon Street, Sagar 312966",Korba,315557,2023-05-15,Inactive,10,1076.14,2024-04-15 02:48:52,2023-03-30 10:56:02,2.0,6484.73,2.0,204.0,2.0,1.0,3242.365,381.0,0.1574803149482299,0,4.5,2.0,0.0,1.0,0.5,2024-04-15,0,0,Mid-Value
26412689,Yadavi Rastogi,hemanimander@example.net,915932940928,"H.No. 486, Chaudhary Road
Gangtok-942061",Bahraich,693005,2024-06-13,Regular,1,1700.46,2024-09-17 05:59:27,2024-09-17 05:59:27,1.0,2147.13,1.0,49.0,1.0,1.0,2147.13,0.0,999999999.9999999,0,3.0,1.0,1.0,0.0,-1.0,2024-09-17,1,3,Low-Value
26303194,Janaki Parsa,bhargavanachiket@example.org,911394026169,"49
Varghese Road, Raichur-972279",Pali,544786,2023-04-29,Premium,18,1045.94,2024-10-19 12:16:02,2023-08-12 10:41:14,4.0,6050.299999999999,4.0,17.0,4.0,1.0,1512.5749999999998,434.0,0.2764976958334218,0,3.0,4.0,3.0,1.0,-0.5,2024-10-19,1,0,Mid-Value
93735495,Urvi Prasad,sanyathaman@example.org,914690237071,"H.No. 537, Solanki Nagar, Adoni-229163",Jehanabad,984732,2023-05-23,Regular,7,871.15,2024-06-15 04:48:21,2024-06-15 04:48:21,1.0,3373.41,1.0,143.0,1.0,1.0,3373.41,0.0,999999999.9999999,0,5.0,1.0,0.0,1.0,1.0,2024-06-15,0,3,Low-Value
8395610,Ranveer Subramanian,gourkeya@example.org,919565623211,"892, Shukla Path
Nandyal 578526",Erode,820741,2024-03-23,Inactive,18,294.53,2024-04-16 03:18:14,2023-12-07 13:24:38,2.0,6443.63,2.0,203.0,2.0,1.0,3221.815,130.0,0.4615384614319527,0,4.0,2.0,0.0,1.0,0.5,2024-04-16,0,0,Mid-Value
41640262,Vihaan Gola,samesh12@example.com,913681309390,"708
Rao Nagar
Gandhidham-720600",Ulhasnagar,275919,2023-08-17,Inactive,9,1805.87,2024-06-27 08:52:11,2023-06-30 19:38:42,6.0,12760.74,6.0,131.0,6.0,1.0,2126.79,362.0,0.49723756901956595,0,2.8333333333333335,6.0,3.0,1.0,-0.3333333333333333,2024-06-27,1,2,High-Value
60618999,Lopa Vig,dalbir15@example.org,916107809027,"551, Sawhney Road
Satna 010828",Pudukkottai,596613,2024-07-28,Regular,15,1631.96,,,0.0,0.0,,0.0,,0.0,,,,0,0.0,0.0,0.0,0.0,0.0,,0,1,At-Risk
77220027,Aryan Krish,agatedaksh@example.com,912081733998,"18/938, Pai Marg
Aurangabad 807716",Coimbatore,387538,2023-12-11,Premium,16,551.81,2023-11-15 21:48:52,2023-11-15 21:48:52,1.0,874.78,1.0,355.0,1.0,1.0,874.78,0.0,999999999.9999999,0,3.0,1.0,0.0,0.0,0.0,2023-11-15,0,3,Low-Value
32019725,Tarak Rout,nitarabatta@example.net,918312294019,"H.No. 952, Munshi Zila
Pondicherry 250063",Panchkula,791364,2024-01-19,Premium,19,1169.96,2024-08-30 20:29:58,2023-08-26 23:31:36,3.0,10448.23,3.0,66.0,3.0,1.0,3482.7433333333333,369.0,0.24390243900456077,0,4.333333333333333,3.0,0.0,2.0,0.6666666666666666,2024-08-30,0,2,High-Value
